date	close
10-Mar-22	119.9
13-Mar-22	124.03
16-Mar-22	127.79
19-Mar-22	125
22-Mar-22	126.39
25-Mar-22	134.01
28-Mar-22	135.03
31-Mar-22	135.25
3-Apr-22	131.85
6-Apr-22	136.49
9-Apr-22	135
12-Apr-22	131.76
15-Apr-22	141.43
18-Apr-22	143.85
21-Apr-22	146
24-Apr-22	137.26
27-Apr-22	134.89
30-Apr-22	143.7
3-May-22	143.75
6-May-22	140
9-May-22	138.12
12-May-22	138.91
15-May-22	138.1
18-May-22	137.73
21-May-22	134.07
24-May-22	132.39
27-May-22	132.35
30-May-22	130.33
2-Jun-22	132.3
5-Jun-22	132.75
8-Jun-22	127.17
11-Jun-22	121.26
14-Jun-22	122.04
17-Jun-22	120.56
20-Jun-22	121.89
23-Jun-22	119.65
26-Jun-22	122.34
29-Jun-22	123
2-Jul-22	123.9
5-Jul-22	121.55
8-Jul-22	123.66
11-Jul-22	125.09
14-Jul-22	120.5
17-Jul-22	118.75
20-Jul-22	117.5
23-Jul-22	120.38
26-Jul-22	120.19
29-Jul-22	124.49
1-Aug-22	124.07
4-Aug-22	123.64
7-Aug-22	122.67
10-Aug-22	121.33
13-Aug-22	118.4
16-Aug-22	121.19
19-Aug-22	118.77
22-Aug-22	114.35
25-Aug-22	113.62
28-Aug-22	110.69
31-Aug-22	112.89
3-Sep-22	113.54
6-Sep-22	111.98
9-Sep-22	110.02
12-Sep-22	109.44
15-Sep-22	107.34
18-Sep-22	107.52
21-Sep-22	109.36
24-Sep-22	108.74
27-Sep-22	107.34
30-Sep-22	106.88
3-Oct-22	105.06
6-Oct-22	103.92
9-Oct-22	100.81
12-Oct-22	100.4
15-Oct-22	100.39
18-Oct-22	99.47
21-Oct-22	99.8
24-Oct-22	99.92
27-Oct-22	98.84
30-Oct-22	95.35
2-Nov-22	93.24
5-Nov-22	582.13
8-Nov-22	583.98
11-Nov-22	603
14-Nov-22	607.7
17-Nov-22	610
20-Nov-22	560.28
23-Nov-22	571.7
26-Nov-22	572.98
29-Nov-22	587.44
2-Dec-22	608.34
5-Dec-22	609.7
8-Dec-22	580.13
11-Dec-22	605.23
14-Dec-22	622.77
17-Dec-22	626.2
20-Dec-22	628.44
23-Dec-22	636.23
26-Dec-22	633.68
29-Dec-22	624.31
1-Jan-23	629.32
4-Jan-23	618.63
7-Jan-23	599.55
10-Jan-23	609.86
13-Jan-23	617.62
16-Jan-23	614.48
19-Jan-23	606.98
22-Jan-23	596.05
25-Jan-23	599.34
28-Jan-23	602.5
31-Jan-23	605.96
3-Feb-23	601.1
6-Feb-23	585.57
9-Feb-23	585.56
12-Feb-23	589.58
15-Feb-23	568.1
18-Feb-23	552
21-Feb-23	545.17
24-Feb-23	541.99
27-Feb-23	530.69
2-Mar-23	530.26
5-Mar-23	533.16
8-Mar-23	545.18
11-Mar-23	544.47
14-Mar-23	542.44
17-Mar-23	535.41
20-Mar-23	525.76
23-Mar-23	522.41
26-Mar-23	516.39
29-Mar-23	513.04
1-Apr-23	514.85
4-Apr-23	502.12
7-Apr-23	502.21
10-Apr-23	497.67
13-Apr-23	509.46
16-Apr-23	502.6
19-Apr-23	493.42
22-Apr-23	493.17
25-Apr-23	476.68
28-Apr-23	468.83
1-May-23	463.97
4-May-23	459.68
7-May-23	455.12
10-May-23	456.19
13-May-23	456.48
16-May-23	453.01
19-May-23	447.28
22-May-23	444.63
25-May-23	446.66
28-May-23	420.41
31-May-23	427.41
3-Jun-23	420.3
6-Jun-23	427.75
9-Jun-23	429.11
12-Jun-23	424.7
15-Jun-23	419.81
18-Jun-23	421.39
21-Jun-23	422.55
24-Jun-23	423.24
27-Jun-23	421.73
30-Jun-23	422.4
3-Jul-23	418.03
6-Jul-23	413.44
9-Jul-23	411.23
12-Jul-23	405
15-Jul-23	405.12
18-Jul-23	402.64
21-Jul-23	406.53
24-Jul-23	403.43
27-Jul-23	398.55
30-Jul-23	396.44
2-Aug-23	395.95
5-Aug-23	382.21
8-Aug-23	381.02
11-Aug-23	378.94
14-Aug-23	380.19
17-Aug-23	388.81
20-Aug-23	391.84
23-Aug-23	393.62
26-Aug-23	390.66
29-Aug-23	389.09
1-Sep-23	390.95
4-Sep-23	393.01
7-Sep-23	389.7
10-Sep-23	387.93
13-Sep-23	382.2
16-Sep-23	373.2
19-Sep-23	376.12
22-Sep-23	363.57
25-Sep-23	366.99
28-Sep-23	376.51
1-Oct-23	369.01
4-Oct-23	374.94
7-Oct-23	377.41
10-Oct-23	384.77
13-Oct-23	388.83
16-Oct-23	379.26
19-Oct-23	384.62
22-Oct-23	385.22
25-Oct-23	395.28
28-Oct-23	406.23
31-Oct-23	399.73
3-Nov-23	400.24
6-Nov-23	403.07
9-Nov-23	397.41
12-Nov-23	396.51
15-Nov-23	404.78
18-Nov-23	404.95
21-Nov-23	404.69
24-Nov-23	400.6
27-Nov-23	397.77
30-Nov-23	405.77
3-Dec-23	392.87
6-Dec-23	395.31
9-Dec-23	398.62
12-Dec-23	422.24
15-Dec-23	419.99
18-Dec-23	422
21-Dec-23	408.43
24-Dec-23	402.19
27-Dec-23	400.29
30-Dec-23	388.81
2-Jan-24	369.8
5-Jan-24	377.37
8-Jan-24	378.25
11-Jan-24	372.5
14-Jan-24	374.6
17-Jan-24	381.32
20-Jan-24	390.57
23-Jan-24	397.01
26-Jan-24	399.26
29-Jan-24	403.17
1-Feb-24	404.3
4-Feb-24	401.82
7-Feb-24	412.14
10-Feb-24	413.45
13-Feb-24	411.63
16-Feb-24	400.5
19-Feb-24	392.96
22-Feb-24	389.3
25-Feb-24	384.62
28-Feb-24	379.94
2-Mar-24	377.48
5-Mar-24	384.14
8-Mar-24	383.93
11-Mar-24	379.74
14-Mar-24	374.05
17-Mar-24	381.03
20-Mar-24	384.83
23-Mar-24	389.99
26-Mar-24	389.97
29-Mar-24	383.58
1-Apr-24	373.72
4-Apr-24	376.18
7-Apr-24	373.6
10-Apr-24	356.44
13-Apr-24	356.03
16-Apr-24	366.05
19-Apr-24	380.44
22-Apr-24	380.48
25-Apr-24	383.41
28-Apr-24	376.99
1-May-24	373.7
4-May-24	363.69
7-May-24	374.01
10-May-24	353.21
13-May-24	373.62
16-May-24	377.37
19-May-24	392.57
22-May-24	388.91
25-May-24	396.75
28-May-24	390.48
31-May-24	391.82
3-Jun-24	392.59
6-Jun-24	403.41
9-Jun-24	398.5
12-Jun-24	393.3
15-Jun-24	387.29
18-Jun-24	386.9
21-Jun-24	376.85
24-Jun-24	373.8
27-Jun-24	364.92
30-Jun-24	357.77
3-Jul-24	358.02
6-Jul-24	353.75
9-Jul-24	354
12-Jul-24	359.71
15-Jul-24	357.2
18-Jul-24	351.76
21-Jul-24	349.43
24-Jul-24	343.26
27-Jul-24	335.67
30-Jul-24	334.04
2-Aug-24	335.26
5-Aug-24	332.04
8-Aug-24	326.35
11-Aug-24	331.23
14-Aug-24	322.61
17-Aug-24	325.3
20-Aug-24	315.32
23-Aug-24	320.26
26-Aug-24	325.16
29-Aug-24	326.75
1-Sep-24	332.44
4-Sep-24	326.6
7-Sep-24	325.9
10-Sep-24	331.49
13-Sep-24	332.24
16-Sep-24	332.04
19-Sep-24	338.04
22-Sep-24	343.44
25-Sep-24	346.1
28-Sep-24	345.51
1-Oct-24	347.83
4-Oct-24	337.41
7-Oct-24	335
10-Oct-24	336.78
13-Oct-24	332.19
16-Oct-24	334.4
19-Oct-24	335.22
22-Oct-24	340.53
25-Oct-24	339.87
28-Oct-24	336.14
31-Oct-24	333.3
3-Nov-24	340.5
6-Nov-24	346.57
9-Nov-24	347.23
12-Nov-24	349.45
15-Nov-24	347.6
18-Nov-24	346.66
21-Nov-24	346.75
24-Nov-24	349.57
27-Nov-24	348.2
30-Nov-24	346.28
3-Dec-24	350.13
6-Dec-24	346.75
9-Dec-24	350.15
12-Dec-24	350.42
15-Dec-24	353.01
18-Dec-24	350.7
21-Dec-24	342.41
24-Dec-24	337.86
27-Dec-24	331.85
30-Dec-24	327.46
2-Jan-25	332.42
5-Jan-25	336.13
8-Jan-25	332.4
11-Jan-25	330.8
14-Jan-25	335.06
17-Jan-25	338.08
20-Jan-25	338.04
23-Jan-25	338.89
26-Jan-25	341.19
29-Jan-25	344.56
1-Feb-25	348.51
4-Feb-25	348.63
7-Feb-25	350.96
10-Feb-25	350.44
13-Feb-25	351.54
16-Feb-25	344.97
19-Feb-25	339.19
22-Feb-25	341.2
25-Feb-25	339.3
28-Feb-25	330.67
3-Mar-25	334.64
6-Mar-25	330.01
9-Mar-25	345.43
12-Mar-25	353.56
15-Mar-25	351.99
18-Mar-25	346.67
21-Mar-25	352.47
24-Mar-25	355.76
27-Mar-25	355.36
30-Mar-25	360
2-Apr-25	359.56
5-Apr-25	352.12
8-Apr-25	349.31
11-Apr-25	353.21
14-Apr-25	348.16
17-Apr-25	342.88
20-Apr-25	342.62
23-Apr-25	338.61
26-Apr-25	350.56
29-Apr-25	358.3
2-May-25	363.13
5-May-25	359.9
8-May-25	359.18
11-May-25	356.85
14-May-25	354.54
17-May-25	358.16
20-May-25	355.2
23-May-25	351.88
26-May-25	346.5
29-May-25	343.44
1-Jun-25	344.32
4-Jun-25	345.03
7-Jun-25	339.32
10-Jun-25	336.1
13-Jun-25	343.21
16-Jun-25	343.85
19-Jun-25	341.4
22-Jun-25	337.45
25-Jun-25	326.72
28-Jun-25	332.68
1-Jul-25	338.84
4-Jul-25	340.65
7-Jul-25	348.48
10-Jul-25	345.68
13-Jul-25	344.42
16-Jul-25	341.64
19-Jul-25	342.46
22-Jul-25	336.12
25-Jul-25	333.73
28-Jul-25	334
31-Jul-25	331.29
3-Aug-25	329.57
6-Aug-25	322.56
9-Aug-25	323.66
12-Aug-25	325.29
15-Aug-25	325.47
18-Aug-25	324.68
21-Aug-25	323.6
24-Aug-25	325.16
27-Aug-25	324.2
30-Aug-25	322.21
2-Sep-25	320.61
5-Sep-25	321.25
8-Sep-25	320.36
11-Sep-25	320.29
14-Sep-25	321.67
17-Sep-25	320.56
20-Sep-25	319.76
23-Sep-25	321.01
26-Sep-25	318.21
29-Sep-25	320.15
2-Oct-25	317.44
5-Oct-25	318.15
8-Oct-25	316.4
11-Oct-25	311.15
14-Oct-25	316.87
17-Oct-25	315
20-Oct-25	314.8
23-Oct-25	308.73
26-Oct-25	313.36
29-Oct-25	306.73
1-Nov-25	308.43
4-Nov-25	300.5
7-Nov-25	301.59
10-Nov-25	307.04
13-Nov-25	308.03
16-Nov-25	316.66
19-Nov-25	318.03
22-Nov-25	316.08
25-Nov-25	318.62
28-Nov-25	317.13
1-Dec-25	318.27
4-Dec-25	312.8
7-Dec-25	309.36
10-Dec-25	304.18
13-Dec-25	300.98
16-Dec-25	305.24
19-Dec-25	307.83
22-Dec-25	308.05
25-Dec-25	308.84
28-Dec-25	307.47
31-Dec-25	309.52
3-Jan-26	310.53
6-Jan-26	309.49
9-Jan-26	318
12-Jan-26	314.74
15-Jan-26	302.31
18-Jan-26	300.14
21-Jan-26	298.54
24-Jan-26	295.36
27-Jan-26	294.07
30-Jan-26	289.22
2-Feb-26	289.19
5-Feb-26	288.94
8-Feb-26	278.64
11-Feb-26	282.52
14-Feb-26	283.75
17-Feb-26	287.37
20-Feb-26	286.86
23-Feb-26	291.16
26-Feb-26	292.32
1-Mar-26	288.92
4-Mar-26	287.75
7-Mar-26	283.77
10-Mar-26	283.23
13-Mar-26	275.37
16-Mar-26	276.57
19-Mar-26	270.22
22-Mar-26	268.06
25-Mar-26	267.04
28-Mar-26	263.41
31-Mar-26	263.07
3-Apr-26	262.92
6-Apr-26	257.81
9-Apr-26	258.77
12-Apr-26	258.77
15-Apr-26	252.17
18-Apr-26	250.33
21-Apr-26	243.1
24-Apr-26	242.5
27-Apr-26	241.62
30-Apr-26	240.28
3-May-26	242.89
6-May-26	239.93
9-May-26	245.8
12-May-26	249.64
15-May-26	249.88
18-May-26	253.07
21-May-26	251.97
24-May-26	247.64
27-May-26	249.1
30-May-26	251.79
2-Jun-26	250.19
5-Jun-26	259.41
8-Jun-26	261.75
11-Jun-26	260.09
14-Jun-26	261.7
17-Jun-26	262.98
20-Jun-26	261.93
23-Jun-26	261.85
26-Jun-26	257.25
29-Jun-26	258.11
2-Jul-26	260.96
5-Jul-26	264.08
8-Jul-26	259.28
11-Jul-26	259.94
14-Jul-26	259.02
17-Jul-26	254.24
20-Jul-26	251.89
23-Jul-26	245.58
26-Jul-26	249.9
29-Jul-26	251.45
1-Aug-26	252.73
4-Aug-26	251.8
7-Aug-26	257.28
10-Aug-26	259.62
13-Aug-26	258.09
16-Aug-26	258.66
19-Aug-26	248.63
22-Aug-26	246.94
25-Aug-26	246.94
28-Aug-26	248.48
31-Aug-26	251.53
3-Sep-26	256.17
6-Sep-26	268.3
9-Sep-26	266.7
12-Sep-26	269
15-Sep-26	270.97
18-Sep-26	273.85
21-Sep-26	270.17
24-Sep-26	274.07
27-Sep-26	271.87
30-Sep-26	267.25
3-Oct-26	259.69
6-Oct-26	254.28
9-Oct-26	253.51
12-Oct-26	250.51
15-Oct-26	243.2
18-Oct-26	249.33
21-Oct-26	250.94
24-Oct-26	255.96
27-Oct-26	263.12
30-Oct-26	263.95
2-Nov-26	260.83
5-Nov-26	256.88
8-Nov-26	256.88
11-Nov-26	253.35
14-Nov-26	244.11
17-Nov-26	245.22
20-Nov-26	246.76
23-Nov-26	242.32
26-Nov-26	237.76
29-Nov-26	248.34
2-Dec-26	252.36
5-Dec-26	254.22
8-Dec-26	253.82
11-Dec-26	258.36
14-Dec-26	262.09
17-Dec-26	256.52
20-Dec-26	253.99
23-Dec-26	235.86
26-Dec-26	246.25
29-Dec-26	255.98
1-Jan-27	258.68
4-Jan-27	266.35
7-Jan-27	261.09
10-Jan-27	268.64
13-Jan-27	261.6
16-Jan-27	262.04
19-Jan-27	269.5
22-Jan-27	270.83
25-Jan-27	266.47
28-Jan-27	259.22
31-Jan-27	244.59
3-Feb-27	247.07
6-Feb-27	247.4
9-Feb-27	248.92
12-Feb-27	245.69
15-Feb-27	242.43
18-Feb-27	242.29
21-Feb-27	241.79
24-Feb-27	239.95
27-Feb-27	240.6
2-Mar-27	239.54
5-Mar-27	238.49
8-Mar-27	235.97
11-Mar-27	235.97
14-Mar-27	235
17-Mar-27	235.84
20-Mar-27	232.39
23-Mar-27	230.9
26-Mar-27	226.65
29-Mar-27	229.37
1-Apr-27	228.36
4-Apr-27	224.75
7-Apr-27	222.25
10-Apr-27	224.65
13-Apr-27	224.12
16-Apr-27	224.45
19-Apr-27	223.84
22-Apr-27	226.6
25-Apr-27	225.5
28-Apr-27	224.84
1-May-27	223.02
4-May-27	219.08
7-May-27	218.95
10-May-27	210.71
13-May-27	209.33
16-May-27	208.85
19-May-27	208.99
22-May-27	204.62
25-May-27	202
28-May-27	200.66
31-May-27	197.06
3-Jun-27	200.42
6-Jun-27	201.67
9-Jun-27	202.93
12-Jun-27	202.55
15-Jun-27	203.4
18-Jun-27	200.38
21-Jun-27	200.38
24-Jun-27	198.67
27-Jun-27	195.12
30-Jun-27	196.19
3-Jul-27	194.12
6-Jul-27	195.46
9-Jul-27	192.05
12-Jul-27	199.23
15-Jul-27	195.86
18-Jul-27	194.73
21-Jul-27	192.06
24-Jul-27	199.29
27-Jul-27	207.88
30-Jul-27	205.94
2-Aug-27	203.08
5-Aug-27	197.75
8-Aug-27	208.07
11-Aug-27	211.72
14-Aug-27	215.04
17-Aug-27	205.93
20-Aug-27	205.93
23-Aug-27	209.43
26-Aug-27	210.65
29-Aug-27	207.72
1-Sep-27	210.11
4-Sep-27	211.98
7-Sep-27	210.58
10-Sep-27	210.97
13-Sep-27	214.38
16-Sep-27	214.01
19-Sep-27	210.73
22-Sep-27	210.73
25-Sep-27	211.64
28-Sep-27	209.1
1-Oct-27	211.61
4-Oct-27	209.04
7-Oct-27	209.04
10-Oct-27	202.1
13-Oct-27	200.36
16-Oct-27	198.23
19-Oct-27	195.43
22-Oct-27	191.86
25-Oct-27	195.03
28-Oct-27	194.17
31-Oct-27	196.98
3-Nov-27	194.67
6-Nov-27	196.43
9-Nov-27	197.8
12-Nov-27	189.87
15-Nov-27	188.95
18-Nov-27	193.32
21-Nov-27	196.48
24-Nov-27	196.23
27-Nov-27	196.97
30-Nov-27	199.91
3-Dec-27	200.59
6-Dec-27	204.19
9-Dec-27	204.19
12-Dec-27	204.44
15-Dec-27	205.88
18-Dec-27	199.92
21-Dec-27	200.51
24-Dec-27	205.96
27-Dec-27	207
30-Dec-27	206.63
2-Jan-28	204.45
5-Jan-28	201.99
8-Jan-28	203.25
11-Jan-28	202.98
14-Jan-28	201.46
17-Jan-28	194.34
20-Jan-28	194.03
23-Jan-28	190.81
26-Jan-28	188.75
29-Jan-28	189.31
1-Feb-28	188.5
4-Feb-28	196.35
7-Feb-28	192.4
10-Feb-28	197.37
13-Feb-28	202.48
16-Feb-28	203.94
19-Feb-28	205.2
22-Feb-28	204.92
25-Feb-28	198.76
28-Feb-28	189.86
2-Mar-28	188.05
5-Mar-28	190.56
8-Mar-28	191.29
11-Mar-28	190.02
14-Mar-28	190.81
17-Mar-28	190.47
20-Mar-28	189.27
23-Mar-28	190.25
26-Mar-28	190.01
29-Mar-28	186.02
1-Apr-28	184.9
4-Apr-28	180.86
7-Apr-28	185.35
10-Apr-28	185.38
13-Apr-28	186.15
16-Apr-28	182.37
19-Apr-28	183.82
22-Apr-28	185.5
25-Apr-28	184.48
28-Apr-28	184.02
1-May-28	185.02
4-May-28	184.55
7-May-28	181.87
10-May-28	175.16
13-May-28	173.72
16-May-28	172.16
19-May-28	172.56
22-May-28	171.14
25-May-28	172.93
28-May-28	170.31
31-May-28	166.55
3-Jun-28	165.18
6-Jun-28	165.3
9-Jun-28	168.21
12-Jun-28	170.05
15-Jun-28	169.45
18-Jun-28	167.41
21-Jun-28	169.4
24-Jun-28	169.06
27-Jun-28	169.22
30-Jun-28	166.33
3-Jul-28	164.6
6-Jul-28	164
9-Jul-28	159.59
12-Jul-28	166.78
15-Jul-28	168.42
18-Jul-28	165.31
21-Jul-28	164.72
24-Jul-28	165.51
27-Jul-28	163.91
30-Jul-28	165.11
2-Aug-28	165.55
5-Aug-28	166.43
8-Aug-28	163.39
11-Aug-28	162.79
14-Aug-28	160.03
17-Aug-28	160
20-Aug-28	160.1
23-Aug-28	159.99
26-Aug-28	157.82
29-Aug-28	156.74
1-Sep-28	151.51
4-Sep-28	152.91
7-Sep-28	151.75
10-Sep-28	147.52
13-Sep-28	146.88
16-Sep-28	142.27
19-Sep-28	142.34
22-Sep-28	138.52
25-Sep-28	136.36
28-Sep-28	137.22
1-Oct-28	135.4
4-Oct-28	138.61
7-Oct-28	140.02
10-Oct-28	140.02
13-Oct-28	142.83
16-Oct-28	142.43
19-Oct-28	141.97
22-Oct-28	142.44
25-Oct-28	139.86
28-Oct-28	136.22
31-Oct-28	134.01
3-Nov-28	137.37
6-Nov-28	139.48
9-Nov-28	135.88
12-Nov-28	135.58
15-Nov-28	136.35
18-Nov-28	136.09
21-Nov-28	136.97
24-Nov-28	139.95
27-Nov-28	140.25
30-Nov-28	142.72
3-Dec-28	143.85
6-Dec-28	144.67
9-Dec-28	143.74
12-Dec-28	140.95
15-Dec-28	139.49
18-Dec-28	139.35
21-Dec-28	135.81
24-Dec-28	135.07
27-Dec-28	133.05
30-Dec-28	130.78
2-Jan-29	122.5
5-Jan-29	124.18
8-Jan-29	125.87
11-Jan-29	127.45
14-Jan-29	126.65
17-Jan-29	122.42
20-Jan-29	122.95
23-Jan-29	119.49
26-Jan-29	124.42
29-Jan-29	129.57
1-Feb-29	129.19
4-Feb-29	129.06
7-Feb-29	132.5
10-Feb-29	132.71
13-Feb-29	132.07
16-Feb-29	127.24
19-Feb-29	125.83
22-Feb-29	125.14
25-Feb-29	123.9
28-Feb-29	124.73
3-Mar-29	123.9
6-Mar-29	125.4
9-Mar-29	121.51
12-Mar-29	121.76
15-Mar-29	120.5
18-Mar-29	123.42
21-Mar-29	121.45
24-Mar-29	117.64
27-Mar-29	118.31
30-Mar-29	120.22
2-Apr-29	119.57
5-Apr-29	119.57
8-Apr-29	116.32
11-Apr-29	115
14-Apr-29	118.45
17-Apr-29	115.99
20-Apr-29	112.71
23-Apr-29	108.69
26-Apr-29	105.12
29-Apr-29	104.49
2-May-29	106.85
5-May-29	109.87
8-May-29	106.49
11-May-29	106.5
14-May-29	107.66
17-May-29	101.59
20-May-29	101.62
23-May-29	101.52
26-May-29	99.66
29-May-29	95.42
1-Jun-29	95.93
4-Jun-29	96.35
7-Jun-29	92.68
10-Jun-29	88.63
13-Jun-29	83.11
16-Jun-29	85.3
19-Jun-29	88.84
22-Jun-29	91.17
25-Jun-29	88.37
28-Jun-29	87.94
1-Jul-29	89.31
4-Jul-29	89.19
7-Jul-29	91.16
10-Jul-29	90.25
13-Jul-29	86.95
16-Jul-29	91.2
19-Jul-29	90.64
22-Jul-29	94.37
25-Jul-29	94.53
28-Jul-29	99.16
31-Jul-29	99.27
3-Aug-29	96.82
6-Aug-29	97.83
9-Aug-29	102.51
12-Aug-29	99.72
15-Aug-29	96.46
18-Aug-29	93.55
21-Aug-29	92.98
24-Aug-29	91.51
27-Aug-29	90.13
30-Aug-29	93
2-Sep-29	94.2
5-Sep-29	90.73
8-Sep-29	89.64
11-Sep-29	88.36
14-Sep-29	88.36
17-Sep-29	82.83
20-Sep-29	78.2
23-Sep-29	82.33
26-Sep-29	83.38
29-Sep-29	85.33
2-Oct-29	87.71
5-Oct-29	88.66
8-Oct-29	90.58
11-Oct-29	92.7
14-Oct-29	91.01
17-Oct-29	93.02
20-Oct-29	94.58
23-Oct-29	90.75
26-Oct-29	85.35
29-Oct-29	85.35
1-Nov-29	86.29
4-Nov-29	86.61
7-Nov-29	85.81
10-Nov-29	85.04
13-Nov-29	85.04
16-Nov-29	86.38
19-Nov-29	85.74
22-Nov-29	90
25-Nov-29	89.43
28-Nov-29	89.16
1-Dec-29	95.43
4-Dec-29	94.75
7-Dec-29	98.27
10-Dec-29	95
13-Dec-29	98.21
16-Dec-29	100.06
19-Dec-29	99.72
22-Dec-29	94
25-Dec-29	91.41
28-Dec-29	95.9
31-Dec-29	92.47
3-Jan-30	88.93
6-Jan-30	92.67
9-Jan-30	95
12-Jan-30	95
15-Jan-30	90.8
18-Jan-30	92.95
21-Jan-30	82.58
24-Jan-30	80.49
27-Jan-30	86.29
30-Jan-30	89.91
2-Feb-30	88.14
5-Feb-30	90.24
8-Feb-30	96.44
11-Feb-30	90.12
14-Feb-30	94.77
17-Feb-30	95.88
20-Feb-30	98.24
23-Feb-30	99.1
26-Feb-30	103.3
1-Mar-30	110.99
4-Mar-30	106.96
7-Mar-30	107.59
10-Mar-30	111.04
13-Mar-30	104.55
16-Mar-30	99.91
19-Mar-30	92.09
22-Mar-30	96.38
25-Mar-30	98.23
28-Mar-30	96.87
31-Mar-30	91.49
3-Apr-30	98.44
6-Apr-30	97.4
9-Apr-30	101.89
12-Apr-30	97.95
15-Apr-30	104.08
18-Apr-30	110.26
21-Apr-30	96.8
24-Apr-30	88.74
27-Apr-30	89.79
30-Apr-30	89.16
3-May-30	98.14
6-May-30	97.07
9-May-30	100.1
12-May-30	109.12
15-May-30	113.66
18-May-30	105.26
21-May-30	128.24
24-May-30	131.93
27-May-30	128.71
30-May-30	126.84
2-Jun-30	131.05
5-Jun-30	140.91
8-Jun-30	134.09
11-Jun-30	127.83
14-Jun-30	139.88
17-Jun-30	140.36
20-Jun-30	148.94
23-Jun-30	152.65
26-Jun-30	151.61
29-Jun-30	151.68
2-Jul-30	157.92
5-Jul-30	160.18
8-Jul-30	161.22
11-Jul-30	166.96
14-Jul-30	166.19
17-Jul-30	169.53
20-Jul-30	173.74
23-Jul-30	174.67
26-Jul-30	173.64
29-Jul-30	172.55
1-Aug-30	176.79
4-Aug-30	174.29
7-Aug-30	175.84
10-Aug-30	173.53
13-Aug-30	175.39
16-Aug-30	175.74
19-Aug-30	179.32
22-Aug-30	179.3
25-Aug-30	176.73
28-Aug-30	173.56
31-Aug-30	169.55
3-Sep-30	163.57
6-Sep-30	164.19
9-Sep-30	160.64
12-Sep-30	153.23
15-Sep-30	156.66
18-Sep-30	158.95
21-Sep-30	159.88
24-Sep-30	157.08
27-Sep-30	154.4
30-Sep-30	162.12
3-Oct-30	159.03
6-Oct-30	166.26
9-Oct-30	162.02
12-Oct-30	166.29
15-Oct-30	165.15
18-Oct-30	171.81
21-Oct-30	172.81
24-Oct-30	169.64
27-Oct-30	173.88
30-Oct-30	172.58
2-Nov-30	176.63
5-Nov-30	174.25
8-Nov-30	179.55
11-Nov-30	175.16
14-Nov-30	170.12
17-Nov-30	168.18
20-Nov-30	174.68
23-Nov-30	167.44
26-Nov-30	170.09
29-Nov-30	168.26
2-Dec-30	177.39
5-Dec-30	173.25
8-Dec-30	173.16
11-Dec-30	175.27
14-Dec-30	180.9
17-Dec-30	178.75
20-Dec-30	181.43
23-Dec-30	176.84
26-Dec-30	172.37
29-Dec-30	173.26
1-Jan-31	180.81
4-Jan-31	185.64
7-Jan-31	181.61
10-Jan-31	185.64
13-Jan-31	189.43
16-Jan-31	185.19
19-Jan-31	185.37
22-Jan-31	186.1
25-Jan-31	188.75
28-Jan-31	186.69
31-Jan-31	187.01
3-Feb-31	186.43
6-Feb-31	181.17
9-Feb-31	177.05
12-Feb-31	178.19
15-Feb-31	185.9
18-Feb-31	183.6
21-Feb-31	187.62
24-Feb-31	189.73
27-Feb-31	186.26
2-Mar-31	189.96
5-Mar-31	188.16
8-Mar-31	183.45
11-Mar-31	185.06
14-Mar-31	182.59
17-Mar-31	186.66
20-Mar-31	184.73
23-Mar-31	180.94
26-Mar-31	180
29-Mar-31	173.95
1-Apr-31	175.05
4-Apr-31	172.24
7-Apr-31	169.73
10-Apr-31	168.94
13-Apr-31	162.89
16-Apr-31	160.2
19-Apr-31	168.16
22-Apr-31	161.04
25-Apr-31	154.49
28-Apr-31	153.7
1-May-31	148.38
4-May-31	147.78
7-May-31	147.14
10-May-31	154.55
13-May-31	151.44
16-May-31	152.84
19-May-31	155.89
22-May-31	153.08
25-May-31	151.61
28-May-31	147.49
31-May-31	149.53
3-Jun-31	143.5
6-Jun-31	143.01
9-Jun-31	140.25
12-Jun-31	145.06
15-Jun-31	140.98
18-Jun-31	139.53
21-Jun-31	133.27
24-Jun-31	129.67
27-Jun-31	132.82
30-Jun-31	126.73
3-Jul-31	126.61
6-Jul-31	127.94
9-Jul-31	126.03
12-Jul-31	127.35
15-Jul-31	119.69
18-Jul-31	122.25
21-Jul-31	120.93
24-Jul-31	124.49
27-Jul-31	124.62
30-Jul-31	121.73
2-Aug-31	125.02
5-Aug-31	129.91
8-Aug-31	122.96
11-Aug-31	119.15
14-Aug-31	119.74
17-Aug-31	119.46
20-Aug-31	121.54
23-Aug-31	123.82
26-Aug-31	122.18
29-Aug-31	124.63
1-Sep-31	127.46
4-Sep-31	129.4
7-Sep-31	124.86
10-Sep-31	129.45
13-Sep-31	125.48
16-Sep-31	121.24
19-Sep-31	122
22-Sep-31	129.36
25-Sep-31	131.65
28-Sep-31	133.75
1-Oct-31	135.36
4-Oct-31	132.18
7-Oct-31	131.54
10-Oct-31	130.01
13-Oct-31	130.01
16-Oct-31	135.6
19-Oct-31	139.07
22-Oct-31	155.64
25-Oct-31	161.36
28-Oct-31	160.89
31-Oct-31	159.64
3-Nov-31	169.04
6-Nov-31	178.78
9-Nov-31	172.69
12-Nov-31	178.02
15-Nov-31	179.4
18-Nov-31	171.25
21-Nov-31	177.64
24-Nov-31	180.05
27-Nov-31	194.93
30-Nov-31	194.84
3-Dec-31	198.08
6-Dec-31	199.83
9-Dec-31	198.57
12-Dec-31	198.95
